"Sample_ID","Centroid.X","Centroid.Y","Mass","Width","Depth","Orientation..0","Orientation..1","Orientation..2","Orientation..3","Orientation..4","Orientation..5","Orientation..6","Orientation..7","Orientation..8","Orientation..9","Leaf.weight","Leaf.Area","Leaf.Hue","Class"
74,0.0122822146423651,0.0168517115451774,2.41222876429753e-05,0.0117202925882376,0.0339847639086379,1.82415610135764e-05,1.26883811426786e-05,8.41440006550277e-06,5.4373121486685e-06,4.51852334275647e-06,3.54690250072552e-06,3.49071889567e-06,3.60959931330969e-06,4.33676861727648e-06,5.11101862477452e-06,2.08409302721307e-06,0.481871932370937,0.00415188660808859,"A"
75,0.0110920463228773,0.0162790558978835,2.70777477454801e-05,0.0185648467883075,0.0439267381529147,1.95833632525149e-05,1.40373571076959e-05,8.8706815281738e-06,5.50434741770742e-06,4.34281373751121e-06,3.10192911841084e-06,3.03956242616219e-06,3.22500828880269e-06,3.62754599412516e-06,4.13844965935572e-06,1.38939535147538e-06,0.704773460369659,0.00449195521022044,"A"
76,0.00920095348145208,0.0193166202901666,2.16041678626032e-05,0.0138153297228538,0.0490256640988309,1.72984559827996e-05,1.20313938798125e-05,8.37818700400145e-06,5.32484156754332e-06,4.46749321346888e-06,3.51069256536374e-06,3.70184120122437e-06,4.14994162618685e-06,4.88181583963234e-06,5.74552442880722e-06,6.9469767573769e-07,0.602561277248249,0.00400435767179246,"A"
77,0.0117299259539601,0.0172529625175709,2.25961895439287e-05,0.0152503096491581,0.048622357168666,1.86871354483202e-05,1.34471288326031e-05,7.90979279265625e-06,5.41119408644217e-06,4.24639643868627e-06,3.42728077119606e-06,3.49549528953954e-06,3.79686868787923e-06,4.19348569332069e-06,4.87786453819228e-06,6.9469767573769e-07,0.567767802450984,0.00384504906309629,"A"
78,0.0111061671090771,0.0190050953233202,2.19698923571023e-05,0.0100541996526983,0.048015302378025,1.04360939580857e-05,1.03809183593577e-05,8.69082284106019e-06,6.2387867328508e-06,5.15300198411005e-06,4.20591640512104e-06,4.50914006125028e-06,5.08580394740571e-06,6.34287620333682e-06,8.42900823769795e-06,1.38939535147538e-06,0.461822134093462,0.00455572414764348,"A"
79,0.0104048126595891,0.0177550758813374,3.33007308009055e-05,0.0155964927148573,0.0482693110526356,1.64754379900555e-05,1.27950928884812e-05,9.77061123734304e-06,6.41356294229894e-06,4.55707739648549e-06,3.01713890511496e-06,3.42133589583594e-06,3.75324077073592e-06,4.13733446117686e-06,5.15291862038896e-06,2.08409302721307e-06,0.712176988271345,0.00424199901212462,"A"
80,0.0119139651996938,0.0170419612422456,2.40079875060513e-05,0.0119773552997174,0.0342814005108755,1.82497569178153e-05,1.26765746167399e-05,8.42341995065478e-06,5.44274315615789e-06,4.51161242080847e-06,3.56962759003379e-06,3.49464511852397e-06,3.60020998793372e-06,4.3432568156888e-06,5.13275821595999e-06,2.08409302721307e-06,0.48497741445114,0.00417562034909849,"A"
81,0.0107362188527096,0.0164777827267037,2.69899756813506e-05,0.0183322733092017,0.044191159053547,1.95806936682866e-05,1.40369930861138e-05,8.86350106352761e-06,5.4998021497546e-06,4.34807114005143e-06,3.10529117728234e-06,3.05835761071881e-06,3.22823161654834e-06,3.61644139071803e-06,4.13223871478579e-06,2.08409302721307e-06,0.700001184667946,0.00451823042834438,"A"
82,0.00916825223480022,0.0193968572881682,2.12860460674689e-05,0.0141955453121488,0.0488745417478016,1.73050129562819e-05,1.20302208133173e-05,8.39156104577568e-06,5.32377742964362e-06,4.46817158574924e-06,3.51619352890907e-06,3.70495712870936e-06,4.14704577892553e-06,4.86359961611868e-06,5.74213680506125e-06,3.47348837868845e-06,0.606232627543258,0.00403893188242741,"A"
83,0.0117042508309718,0.017197683784026,2.2075801866029e-05,0.01576780939935,0.0485793140480261,1.86925630517909e-05,1.34484861329219e-05,7.89219839303214e-06,5.40195926182928e-06,4.24963240992963e-06,3.44119764973411e-06,3.48664463274134e-06,3.81412935473991e-06,4.1973029875791e-06,4.85361785256484e-06,2.77879070295076e-06,0.569489830789993,0.0038532505304741,"A"
84,0.0110678464876611,0.018913763419891,2.19561596429181e-05,0.00987684462822011,0.0475641282562492,1.0446391531203e-05,1.03758631833109e-05,8.69745616181697e-06,6.21990464161495e-06,5.14987362153667e-06,4.21070655400455e-06,4.49823942108075e-06,5.09628061358375e-06,6.35850391384091e-06,8.41498805761551e-06,2.77879070295076e-06,0.460567050618037,0.00454412796921402,"A"
85,0.0104136992600451,0.0175933719022582,3.33916107340269e-05,0.015386018374666,0.0481122825000658,1.64639201804708e-05,1.27890270662558e-05,9.77440039634559e-06,6.41863374904346e-06,4.53081080789608e-06,3.02836945721071e-06,3.42326041680703e-06,3.7554144797633e-06,4.14420029724571e-06,5.14669246193993e-06,0,0.713320489128214,0.00424973051583009,"A"
86,0.0121634966936708,0.0170271247715533,2.38732121277116e-05,0.0113520595751663,0.0341611891219589,1.82477688320068e-05,1.26883878812461e-05,8.42093960207332e-06,5.45278820666998e-06,4.51323877753714e-06,3.56288805000239e-06,3.50484369722241e-06,3.61464504146811e-06,4.35722100313857e-06,5.13107142053353e-06,0,0.484069575539463,0.00415502791149027,"A"
87,0.0111117776889687,0.0164823445076202,2.70605134076613e-05,0.0183291123861483,0,1.9573200103398e-05,1.40108382049106e-05,8.87687107605532e-06,5.50859709179921e-06,4.35372736852728e-06,3.10441731707603e-06,3.04878787235645e-06,3.22731204523497e-06,3.62674479929573e-06,4.12440099666858e-06,0,0.703022143507171,0.00451010974596989,"A"
88,0.0094777974244224,0.0192491493831622,2.15678445525807e-05,0.0142845714236816,0.0487150451497462,1.73108286873441e-05,1.20268908494784e-05,8.38519865711243e-06,5.31725255119402e-06,4.47020447955775e-06,3.50031399049753e-06,3.69938676486622e-06,4.14530174041059e-06,4.86524542438227e-06,5.75737437335065e-06,0,0.602232979591031,0.00404019590082646,"A"
89,0.0116790381404384,0.0171400399591909,2.22658412781107e-05,0.0155740064556629,0.0487865957452681,1.86704985505025e-05,1.34514688173927e-05,7.89201033837132e-06,5.39422685987972e-06,4.24654572921679e-06,3.42186865948346e-06,3.48964003017958e-06,3.80830341162187e-06,4.21094566894454e-06,4.86213727751125e-06,0,0.564886908557142,0.00384613325483379,"A"
90,0.0109856131855775,0.0189450464968136,2.18018304006901e-05,0.00959316590911402,0.0482324102612763,1.04334922458203e-05,1.03808195733482e-05,8.69065736407383e-06,6.25005500703034e-06,5.16131786263747e-06,4.20401835213139e-06,4.4984497060672e-06,5.0926574873257e-06,6.34432798253957e-06,8.4253771918864e-06,0,0.46451972929624,0.00455490365202853,"A"
91,0.0104380024384875,0.0178309592993159,3.32647029458046e-05,0.0158778092326156,0.0479971267943253,1.64893211757563e-05,1.27673775078891e-05,9.75742330507614e-06,6.41672138528168e-06,4.54131220531137e-06,3.03361942648579e-06,3.42723297599597e-06,3.74219111791494e-06,0,5.14844261379442e-06,0,0.712180147756374,0.00425169797467513,"A"
92,0.0121754617218312,0.0171736471263468,2.40616954864695e-05,0.011415050647792,0.034089463379259,1.823082383577e-05,1.26946414802533e-05,8.42217463560125e-06,5.45386498806738e-06,0,3.56793051308173e-06,3.50635007966248e-06,3.60799553425548e-06,4.34251585114785e-06,5.12844483809133e-06,0,0.483621404255338,0.00415241224066447,"A"
93,0.011065075220534,0.0165059693624111,2.74858264984038e-05,0.0183163728464962,0.0439940162326852,1.95778642341231e-05,1.40409681462143e-05,8.87593323419307e-06,5.50827773927767e-06,4.3489986309183e-06,3.10096974092065e-06,3.04935189739938e-06,3.21186287203354e-06,3.63022954177677e-06,4.1290792992263e-06,0,0.704501343121887,0.00450471715943017,"A"
94,0.0093090648971848,0.0193611653958102,2.14300939230354e-05,0.0138194386234086,0.0494565355073588,1.73034970564836e-05,1.20444116111489e-05,8.37340018966678e-06,5.34325661353177e-06,4.46719442399855e-06,3.51050416335408e-06,3.6860930301433e-06,4.1241747336356e-06,4.86060859527579e-06,5.7423218030523e-06,0,0.60122889330358,0.00401081497074686,"A"
95,0.0116479369562082,0.0172009887734834,2.23677744070113e-05,0.0153691581454396,0.0483966153603974,1.86865664909237e-05,1.34586945068576e-05,7.89625487170031e-06,5.41035044558475e-06,4.24027337337232e-06,3.45307642423109e-06,3.50430516758417e-06,3.79715865468908e-06,4.2118027174671e-06,4.83928999088182e-06,0,0.56781180321237,0.00387686939071876,"A"
96,0.010876598169631,0.0187708623434596,2.1662574222342e-05,0.0097880304133724,0.0481065067905367,1.04487237702399e-05,1.03782416892131e-05,8.68708453392751e-06,6.23430245935391e-06,0,4.18787913572865e-06,4.48283595898638e-06,5.09746826873019e-06,6.33967524485632e-06,8.42705572041052e-06,0,0.461948444441683,0.00455936362708481,"A"
97,0.0107396003144871,0.0179441371451977,3.34335101044135e-05,0.0157427485210996,0.0483710376826521,1.64686924061543e-05,1.27829146298163e-05,9.77628177659102e-06,6.41903083823491e-06,4.53515440511363e-06,3.02833291611296e-06,3.4173661154377e-06,3.75317797006603e-06,4.14003614043781e-06,5.15856164960898e-06,0,0.711984261768653,0.00424162609007591,"A"
98,0.0123469199857103,0.0170391830281417,2.41517058665102e-05,0.011787393193593,0.0337053037828495,1.82538181898974e-05,1.2694185758578e-05,8.42886686672093e-06,5.43664669776491e-06,4.51000933645194e-06,3.56314592177962e-06,3.51001065012524e-06,3.62830043580101e-06,4.34916257956978e-06,5.11665706898988e-06,0,0.486444853320494,0.00412300709898147,"A"
99,0.011040097928308,0.016585611824248,2.70975530204572e-05,0.0184496587374432,0.0437598367167577,1.95826968985044e-05,1.40204296873102e-05,8.86004091334429e-06,5.50501272967147e-06,4.34454506305868e-06,3.09933782661058e-06,3.06260547859664e-06,3.22127658129793e-06,3.62757169793916e-06,4.13610991758384e-06,0,0.70083183954171,0.00451107007866939,"A"
100,0.00915919159173557,0.0192792592963319,2.14789284603189e-05,0.0144362795646319,0.0488772683736561,1.73007275747295e-05,1.20372977680098e-05,8.3840137807567e-06,5.32088512534046e-06,4.47503450408785e-06,3.51907214766803e-06,3.71716060489997e-06,4.14803989129951e-06,4.86823575052748e-06,5.75666015467023e-06,0,0.604283567349343,0.00401938278902806,"A"
101,0.0118621346119563,0.0170597695253901,2.24331103760655e-05,0.015052384418092,0.0487965034957316,1.86736957576156e-05,1.34443732448025e-05,7.90870253412395e-06,5.41903632009427e-06,4.25611199409077e-06,3.4083290712531e-06,3.51002878173458e-06,3.79696455615848e-06,4.20482649393757e-06,4.85384911742109e-06,0,0.567107161842511,0.00384424645108361,"A"
102,0.0109130452122565,0.0187709780800924,2.16858782726932e-05,0.00998828768201311,0.0480433849549676,1.04390938710589e-05,1.03849016168908e-05,8.6984381864514e-06,6.25188456282916e-06,5.17320455668795e-06,4.19378503854917e-06,4.50810190504366e-06,5.10003816384204e-06,6.3475031677363e-06,8.42383336524161e-06,0,0.462240389611577,0.00456495091028984,"A"
103,0.0104258782134077,0.0178279113410515,3.37867385855307e-05,0.0158219163585374,0.0482913304541509,1.64741475891228e-05,1.27824848898341e-05,9.77267247481672e-06,6.42304049427973e-06,4.53528466092784e-06,3.02694831417545e-06,3.41748914639607e-06,3.74353931769424e-06,4.14648592206866e-06,5.15205719527105e-06,0,0.71169413378894,0.00425483189344052,"A"
104,0.0120943116132046,0.0169352969095594,2.4016259062867e-05,0.0116258749419374,0.0340357329739998,1.82530381833471e-05,1.26859126734274e-05,8.41790384270012e-06,5.44299435883743e-06,4.51018169094529e-06,3.5721815070991e-06,3.50603684048049e-06,3.60800678835783e-06,4.34454193691914e-06,5.11515214541493e-06,0,0.484100968441141,0.00413624581503786,"A"
105,0.0110817325355163,0.0163757567375648,2.6978921443525e-05,0.0183185121957765,0.0439972992488551,1.95920434999733e-05,1.40239279069262e-05,8.85915677161238e-06,5.50344917361269e-06,4.34070505218628e-06,3.10189952428986e-06,3.05776579776885e-06,3.21596610385528e-06,3.63820612995935e-06,4.14530570018735e-06,0,0.701097745497563,0.00451077799928391,"A"
106,0.00916507003315697,0.0194060887643383,2.15956488544754e-05,0.0140768584303346,0.0490415884521895,1.73109838133351e-05,1.20308405531138e-05,8.37762388206549e-06,5.32535779738616e-06,4.47779967871636e-06,3.49969827994752e-06,3.69787329650986e-06,4.13991936175851e-06,4.85768746101908e-06,5.75270204519294e-06,0,0.600025193975378,0,"A"
107,0.0118863658127725,0.0173246202910502,2.24139468628012e-05,0.0152845116373049,0.0489941567734985,1.86651650090971e-05,1.34524559827899e-05,7.89598484271375e-06,5.4006587877803e-06,4.25669720741281e-06,3.41544840250383e-06,3.49420961255105e-06,3.80262613380644e-06,4.20126186122383e-06,4.86994303953537e-06,6.9469767573769e-07,0.565332195525987,0.00387956388263755,"A"
108,0.0111280347122033,0.0187819238547699,2.18575771798472e-05,0.00991564317384913,0.0478556569965683,1.0439043922296e-05,1.03848727174675e-05,8.68554827948739e-06,6.23716030665236e-06,5.15126781030211e-06,4.21669762676011e-06,4.4874630623254e-06,5.09817984755945e-06,6.34171348783693e-06,8.43241795283e-06,1.38939535147538e-06,0.461903115001522,0.00458631784966399,"A"
109,0.0103176841633865,0.0176597230816549,3.33302356532406e-05,0.0158327292028147,0.0483148280542216,1.64796143735425e-05,1.27843077070654e-05,9.76767259670491e-06,6.42035972541883e-06,4.53825303462649e-06,3.02150348220232e-06,3.42570616944423e-06,3.73510798041312e-06,4.14023725541493e-06,5.15378039285572e-06,1.38939535147538e-06,0.708916701914643,0.00423315493411341,"A"
110,0.0119836669893442,0.016958678245027,2.38273290829733e-05,0.011486291255317,0.0341494848346771,1.82364649893063e-05,1.26919780093645e-05,8.42459711586631e-06,5.44265833357168e-06,4.51177942612971e-06,3.56014698138323e-06,3.50682344665872e-06,3.62460797871493e-06,4.33956991618412e-06,5.12341453222132e-06,1.38939535147538e-06,0.485388588290619,0.00411787498377768,"A"
111,0.0109928109829307,0.0164698620964189,2.72123513945543e-05,0.0185788371797536,0.0442600042601223,1.95823076593967e-05,1.4024765156565e-05,8.87342627869064e-06,5.50191208553535e-06,4.35002129536676e-06,3.09990212953258e-06,3.06205284659559e-06,3.22279116117057e-06,3.62873163464834e-06,4.13062034708039e-06,2.77879070295076e-06,0.702100965358073,0.00452181953525724,"A"
112,0.00927319070226273,0.0194312752578224,2.18880298082213e-05,0.0141062385010732,0.0493898408485903,1.73030359161665e-05,1.20295045800136e-05,8.38323766451336e-06,5.3252233733859e-06,0,3.50676599516094e-06,3.68892204748821e-06,4.14117037333298e-06,4.86989843994459e-06,5.75717944118284e-06,1.38939535147538e-06,0.607010266980716,0.00401802256264259,"A"
113,0.0116628270228262,0.0171228721664625,2.19587380828113e-05,0.015290308868568,0.0484809713945929,1.86679672805814e-05,1.34553806600048e-05,7.90935416054379e-06,0,4.25404512956591e-06,3.42179835607867e-06,3.50489204818064e-06,3.79592584419372e-06,4.19347680119044e-06,4.86779663212665e-06,1.38939535147538e-06,0.567857201913888,0.00385094364373409,"A"
114,0.0111720497148915,0.0188823258283113,2.18824163036525e-05,0.00968670119905534,0.0479632133210702,1.04433091576157e-05,1.03764586086888e-05,8.68954473627637e-06,6.23267526898803e-06,5.15753599796052e-06,4.19719899133704e-06,4.49687197817583e-06,5.09095256028991e-06,6.34985152375936e-06,8.42184333427969e-06,3.47348837868845e-06,0.465994709039394,0.00455784176330704,"A"
115,0.0107023562799532,0.0185018323738399,2.80330695906429e-05,0.0171590325907209,0.0480730791610482,1.58911462539507e-05,1.20119600596826e-05,8.23241588138047e-06,0,4.63612371045884e-06,3.58689131356424e-06,3.82439573593149e-06,4.35758189858111e-06,4.94063644759519e-06,6.5017212583361e-06,3.47348837868845e-06,0.719984671134542,0.00437520596179597,"B"
116,0.0115268133458796,0.0164180116611688,2.44411560297017e-05,0.0157696372392456,0.0428628465930155,1.86295892632435e-05,1.24302317642536e-05,8.38731915229786e-06,0,4.81587763716295e-06,3.53830269925803e-06,3.54757983095937e-06,3.70805221526407e-06,4.12462857962715e-06,4.70469384454253e-06,1.38939535147538e-06,0.703103517614116,0.00399798512387041,"B"
117,0.0123009102975857,0.0176031723983475,2.47904488400765e-05,0.0173674418934423,0.0312613954081961,1.92662311931593e-05,1.27544978129809e-05,7.8548677019101e-06,5.37686976898164e-06,4.34218128474722e-06,0,3.41009652107971e-06,3.67542282119281e-06,4.37773931581009e-06,5.23389237306365e-06,3.47348837868845e-06,0,0.00466420019490285,"B"
118,0.0119194208342157,0.0140769528744836,0,0.0134771349093112,0.030080409359442,2.02270358007883e-05,1.29524904019336e-05,7.98357079733587e-06,5.14566000225425e-06,4.26541225922471e-06,3.33068736651032e-06,3.39949036325492e-06,3.76569704741074e-06,3.9133819926586e-06,4.48634154239769e-06,6.9469767573769e-07,0.594313861593594,0.00412025191480024,"B"
119,0.00996088987551644,0.0164260477571543,2.24539562386912e-05,0.0150749395635079,0,1.98804442528558e-05,1.32094948491193e-05,7.76039513975862e-06,5.02167348722813e-06,4.1442984580273e-06,3.26410990323972e-06,3.40916791869655e-06,3.81906143035857e-06,4.18658512236805e-06,4.77453708158678e-06,2.77879070295076e-06,0.663714159399789,0.00436964838039007,"B"
120,0.0135167089667966,0.0192722100253418,2.1686084875782e-05,0.0158391070068193,0.0436964838039007,1.56157710130185e-05,1.28468249403004e-05,8.11068831478655e-06,5.43206134575621e-06,4.54979036521584e-06,3.51649745914221e-06,3.64348485971822e-06,4.01798005131302e-06,5.19823110992617e-06,6.5384380451221e-06,3.47348837868845e-06,0.788829210800147,0.00431476726400679,"B"
121,0.0110874957265933,0.0196448409887768,2.57663922299854e-05,0.0157001674716718,0.0489067163719334,1.22272881344357e-05,1.1306864288074e-05,9.30822970385112e-06,6.2980706346936e-06,5.16203256760627e-06,3.90321085451836e-06,3.97281289252959e-06,4.46711432535653e-06,5.5477386513526e-06,7.27640545188149e-06,3.47348837868845e-06,0.66058801985897,0.00473158586944941,"B"
122,0.0106885906509931,0.0185169372965551,2.61623144682814e-05,0.0171997359001192,0.0482873321703071,1.58962541575511e-05,1.20189528864866e-05,8.22494697825931e-06,5.4830884878438e-06,4.62036108966612e-06,3.5951282744357e-06,3.82302085976144e-06,4.3675494208326e-06,4.94702016347708e-06,6.49220084350873e-06,3.47348837868845e-06,0.717583837649053,0.00436969370732932,"B"
123,0.0115522526954237,0.0164060150451051,3.56588316956156e-05,0.0156849744821323,0.043025326667497,1.86342540191965e-05,1.24280827864634e-05,8.37472664540883e-06,5.59035856216841e-06,4.81498432542172e-06,3.54755850374072e-06,3.53979616032133e-06,3.71809573744128e-06,4.12112772016004e-06,4.68449286976929e-06,3.47348837868845e-06,0.704117609493251,0.00400363859925937,"B"
124,0.0122848391823961,0.0175877930492095,3.0448599127583e-05,0.017307126059884,0.0312354353966379,1.92680929829303e-05,1.27452324911401e-05,7.8533588185584e-06,5.37877442159921e-06,4.33329603200477e-06,3.17949454534882e-06,3.41025498161955e-06,3.67534480664383e-06,4.37777606531713e-06,5.22995447928873e-06,2.77879070295076e-06,0.731290319354335,0.00464807041735743,"B"
125,0.0118948706421208,0.0141007858537512,2.04102177131733e-05,0.0136451059297976,0.0299726192900131,2.02462999757458e-05,1.29556109144232e-05,7.97967917042616e-06,5.15545607311936e-06,4.26951562998599e-06,3.33238833376937e-06,3.40836901636945e-06,3.76328964208523e-06,3.9180716882582e-06,4.48478986566917e-06,2.08409302721307e-06,0.59292129459988,0.00412456190879652,"B"
126,0.00996515333241011,0.016405959469291,3.05528037789436e-05,0.0153377579702767,0.0299172100575098,1.98852626064649e-05,1.32058978434938e-05,7.75675082522147e-06,5.02424630007022e-06,4.1463332969893e-06,3.27113572818329e-06,3.41122776677488e-06,3.82399795204237e-06,4.1745653242429e-06,4.76384505912926e-06,0,0.662852760888795,0.00437427212556052,"B"
